,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
5442,ABW,2004,MNCH_ABR,Y15T19,F,36.2
5443,AFG,2004,MNCH_MMR,Y15T49,F,1180
5444,AFG,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,13000
5445,AFG,2004,MNCH_ABR,Y15T19,F,135.7
5446,AFG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,86.4357
5447,AFG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,86.76595
5448,AFG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.11906
5449,AGO,2004,MNCH_ABR,Y15T19,F,157.8
5450,AGO,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5200
5451,AGO,2004,MNCH_MMR,Y15T49,F,574
5452,AIA,2004,MNCH_ABR,Y15T19,F,42.2
5453,ALB,2004,MNCH_MMR,Y15T49,F,18
5454,ALB,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,7
5455,ALB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,71.14025
5456,ALB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,75.66723
5457,ALB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,80.34479
5458,ARE,2004,MNCH_SAB,Y15T49,F,100
5459,ARE,2004,MNCH_ABR,Y15T19,F,21.9
5460,ARE,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,3
5461,ARE,2004,MNCH_MMR,Y15T49,F,5
5462,ARE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,78.89582
5463,ARE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,82.38651
5464,ARE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,86.72917
5465,ARG,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,440
5466,ARG,2004,MNCH_MMR,Y15T49,F,61
5467,ARG,2004,MNCH_ABR,Y15T19,F,62.9
5468,ARG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,80.86296
5469,ARG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,85.22038
5470,ARG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,89.71088
5471,ARG,2004,MNCH_INSTDEL,_T,_T,98.7
5472,ARG,2004,MNCH_SAB,Y15T49,F,99.1
5473,ARM,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,15
5474,ARM,2004,MNCH_ABR,Y15T19,F,28.9
5475,ARM,2004,MNCH_MMR,Y15T49,F,36
5476,ARM,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,76.06317
5477,ARM,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,79.55348
5478,ARM,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,83.35043
5479,ARM,2004,MNCH_SAB,Y15T49,F,99.5
5480,ASM,2004,MNCH_ABR,Y15T19,F,49.8
5481,ATG,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,1
5482,ATG,2004,MNCH_ANC1,Y15T49,F,100
5483,ATG,2004,MNCH_SAB,Y15T49,F,100
5484,ATG,2004,MNCH_MMR,Y15T49,F,41
5485,ATG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,77.29173
5486,ATG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,81.27245
5487,ATG,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,84.87978
5488,AUS,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,14
5489,AUS,2004,MNCH_ABR,Y15T19,F,16.2
5490,AUS,2004,MNCH_MMR,Y15T49,F,5
5491,AUS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,84.18002
5492,AUS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,87.45016
5493,AUS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,90.95611
5494,AUS,2004,MNCH_INSTDEL,_T,_T,99.3
5495,AUS,2004,MNCH_SAB,Y15T49,F,99.3
5496,AUT,2004,MNCH_ABR,Y15T19,F,13.7
5497,AUT,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,4
5498,AUT,2004,MNCH_MMR,Y15T49,F,5
5499,AUT,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,74.03334
5500,AUT,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,79.07122
5501,AUT,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,84.36195
5502,AUT,2004,MNCH_INSTDEL,_T,_T,98.4
5503,AUT,2004,MNCH_SAB,Y15T49,F,98.4
5504,AZE,2004,MNCH_MMR,Y15T49,F,39
5505,AZE,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,53
5506,AZE,2004,MNCH_SAB,Y15T49,F,95.9
5507,BDI,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2600
5508,BDI,2004,MNCH_MMR,Y15T49,F,844
5509,BDI,2004,MNCH_ABR,Y15T19,F,93.3
5510,BEL,2004,MNCH_ABR,Y15T19,F,10.5
5511,BEL,2004,MNCH_MMR,Y15T49,F,7
5512,BEL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,79.29064
5513,BEL,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,8
5514,BEL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.52278
5515,BEL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.95313
5516,BEN,2004,MNCH_ABR,Y15T19,F,114
5517,BEN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,1600
5518,BEN,2004,MNCH_MMR,Y15T49,F,505
5519,BEN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,77.2617
5520,BEN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,79.28763
5521,BEN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,81.30168
5522,BFA,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2700
5523,BFA,2004,MNCH_MMR,Y15T49,F,454
5524,BGD,2004,MNCH_SAB,Y15T49,F,13.2
5525,BGD,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,13000
5526,BGD,2004,MNCH_DIARCARE,Y0T4,F,15.1
5527,BGD,2004,MNCH_DIARCARE,Y0T4,_T,15.7
5528,BGD,2004,MNCH_ANC4,Y15T49,F,15.9
5529,BGD,2004,MNCH_DIARCARE,Y0T4,M,16.3
5530,BGD,2004,MNCH_PNEUCARE,Y0T4,F,17
5531,BGD,2004,MNCH_PNEUCARE,Y0T4,_T,20
5532,BGD,2004,MNCH_PNEUCARE,Y0T4,M,23
5533,BGD,2004,MNCH_CSEC,_T,_T,3.5
5534,BGD,2004,MNCH_MMR,Y15T49,F,372
5535,BGD,2004,MNCH_BIRTH18,Y20T24,F,46
5536,BGD,2004,MNCH_ANC1,Y15T49,F,48.7
5537,BGD,2004,MNCH_ORTCF,Y0T4,M,50
5538,BGD,2004,MNCH_ORTCF,Y0T4,_T,52
5539,BGD,2004,MNCH_ORTCF,Y0T4,F,55
5540,BGD,2004,MNCH_DEMAND_FP,Y15T49,_T,64.5
5541,BGD,2004,MNCH_ORS,Y0T4,F,67.1
5542,BGD,2004,MNCH_ORS,Y0T4,_T,67.2
5543,BGD,2004,MNCH_ORS,Y0T4,M,67.3
5544,BGD,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,70.33773
5545,BGD,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,70.67426
5546,BGD,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,70.99676
5547,BGD,2004,MNCH_INSTDEL,_T,_T,9.3
5548,BGR,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,11
5549,BGR,2004,MNCH_MMR,Y15T49,F,16
5550,BGR,2004,MNCH_ABR,Y15T19,F,41.1
5551,BGR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,70.46997
5552,BGR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,75.23444
5553,BGR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,80.23739
5554,BGR,2004,MNCH_SAB,Y15T49,F,99.4
5555,BHR,2004,MNCH_MMR,Y15T49,F,21
5556,BHR,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,3
5557,BHR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,77.21236
5558,BHR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,82.19607
5559,BHR,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.5396
5560,BHR,2004,MNCH_SAB,Y15T49,F,97.7
5561,BHS,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,4
5562,BHS,2004,MNCH_ABR,Y15T19,F,46.4
5563,BHS,2004,MNCH_MMR,Y15T49,F,78
5564,BHS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,81.26933
5565,BHS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.68916
5566,BHS,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,88.13407
5567,BHS,2004,MNCH_SAB,Y15T49,F,98
5568,BIH,2004,MNCH_MMR,Y15T49,F,14
5569,BIH,2004,MNCH_ABR,Y15T19,F,17.2
5570,BIH,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5
5571,BIH,2004,MNCH_SAB,Y15T49,F,99.9
5572,BLR,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,12
5573,BLR,2004,MNCH_MMR,Y15T49,F,13
5574,BLR,2004,MNCH_ABR,Y15T19,F,22.6
5575,BLR,2004,MNCH_SAB,Y15T49,F,99.9
5576,BLZ,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,6
5577,BLZ,2004,MNCH_MMR,Y15T49,F,75
5578,BLZ,2004,MNCH_INSTDEL,_T,_T,76.1
5579,BLZ,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,78.77351
5580,BLZ,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,81.59544
5581,BLZ,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,84.46554
5582,BLZ,2004,MNCH_SAB,Y15T49,F,87.8
5583,BLZ,2004,MNCH_ABR,Y15T19,F,96.2
5584,BOL,2004,MNCH_CSEC,_T,_T,14.6
5585,BOL,2004,MNCH_BIRTH18,Y20T24,F,19
5586,BOL,2004,MNCH_ORS,Y0T4,F,26.8
5587,BOL,2004,MNCH_ORS,Y0T4,_T,28.8
5588,BOL,2004,MNCH_MMR,Y15T49,F,283
5589,BOL,2004,MNCH_ORS,Y0T4,M,30.3
5590,BOL,2004,MNCH_DIARCARE,Y0T4,F,33.4
5591,BOL,2004,MNCH_DIARCARE,Y0T4,_T,34.2
5592,BOL,2004,MNCH_DIARCARE,Y0T4,M,34.8
5593,BOL,2004,MNCH_DEMAND_FP,Y15T49,_T,43.1
5594,BOL,2004,MNCH_PNEUCARE,Y0T4,F,49
5595,BOL,2004,MNCH_ORTCF,Y0T4,F,50
5596,BOL,2004,MNCH_PNEUCARE,Y0T4,_T,50.4
5597,BOL,2004,MNCH_PNEUCARE,Y0T4,_T,52
5598,BOL,2004,MNCH_ORTCF,Y0T4,_T,54
5599,BOL,2004,MNCH_PNEUCARE,Y0T4,M,54
5600,BOL,2004,MNCH_ORTCF,Y0T4,M,57
5601,BOL,2004,MNCH_INSTDEL,_T,_T,57.1
5602,BOL,2004,MNCH_ANC4,Y15T49,F,57.9
5603,BOL,2004,MNCH_SAB,Y15T49,F,60.8
5604,BOL,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,720
5605,BOL,2004,MNCH_ANC1,Y15T49,F,79.1
5606,BOL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,82.49894
5607,BOL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,85.37627
5608,BOL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,88.32772
5609,BRA,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2300
5610,BRA,2004,MNCH_CSEC,_T,_T,41.9
5611,BRA,2004,MNCH_MMR,Y15T49,F,71
5612,BRA,2004,MNCH_ABR,Y15T19,F,73.3
5613,BRA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,79.70789
5614,BRA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.36363
5615,BRA,2004,MNCH_ANC4,Y15T49,F,86.2
5616,BRA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,89.1806
5617,BRA,2004,MNCH_ANC1,Y15T49,F,97.2
5618,BRA,2004,MNCH_INSTDEL,_T,_T,98.6
5619,BRA,2004,MNCH_SAB,Y15T49,F,98.6
5620,BRB,2004,MNCH_ANC1,Y15T49,F,100
5621,BRB,2004,MNCH_SAB,Y15T49,F,100
5622,BRB,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2
5623,BRB,2004,MNCH_MMR,Y15T49,F,43
5624,BRB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,79.11011
5625,BRB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,82.961
5626,BRB,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,86.87209
5627,BRN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2
5628,BRN,2004,MNCH_MMR,Y15T49,F,30
5629,BRN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,82.38329
5630,BRN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,87.62811
5631,BRN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,93.17544
5632,BRN,2004,MNCH_INSTDEL,_T,_T,99.4
5633,BRN,2004,MNCH_SAB,Y15T49,F,99.6
5634,BTN,2004,MNCH_MMR,Y15T49,F,332
5635,BTN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,49
5636,BTN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,82.52669
5637,BTN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.64468
5638,BTN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,84.76729
5639,BWA,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,140
5640,BWA,2004,MNCH_MMR,Y15T49,F,264
5641,BWA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,85.96381
5642,BWA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,87.33333
5643,BWA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,88.71818
5644,BWA,2004,MNCH_SAB,Y15T49,F,97.3
5645,CAF,2004,MNCH_MMR,Y15T49,F,1230
5646,CAF,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,2000
5647,CAN,2004,MNCH_MMR,Y15T49,F,10
5648,CAN,2004,MNCH_ABR,Y15T19,F,13.7
5649,CAN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,35
5650,CAN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,73.43529
5651,CAN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,77.83175
5652,CAN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,82.46573
5653,CAN,2004,MNCH_INSTDEL,_T,_T,99
5654,CAN,2004,MNCH_SAB,Y15T49,F,99
5655,CHE,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5
5656,CHE,2004,MNCH_ABR,Y15T19,F,5.1
5657,CHE,2004,MNCH_MMR,Y15T49,F,7
5658,CHE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,81.27116
5659,CHE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.86053
5660,CHE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,88.64012
5661,CHL,2004,MNCH_MMR,Y15T49,F,27
5662,CHL,2004,MNCH_ABR,Y15T19,F,49.2
5663,CHL,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,66
5664,CHL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,83.91492
5665,CHL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,87.39255
5666,CHL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,90.9552
5667,CHL,2004,MNCH_SAB,Y15T49,F,99.8
5668,CHN,2004,MNCH_MMR,Y15T49,F,46
5669,CHN,2004,MNCH_ABR,Y15T19,F,5.6
5670,CHN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,7800
5671,CHN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,81.87006
5672,CHN,2004,MNCH_INSTDEL,_T,_T,82.8
5673,CHN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,85.1515
5674,CHN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,88.73867
5675,CHN,2004,MNCH_ANC1,Y15T49,F,89.7
5676,CHN,2004,MNCH_SAB,Y15T49,F,97.3
5677,CIV,2004,MNCH_ABR,Y15T19,F,129.6
5678,CIV,2004,MNCH_ITN,Y0T4,_T,4
5679,CIV,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5000
5680,CIV,2004,MNCH_SAB,Y15T49,F,68
5681,CIV,2004,MNCH_MMR,Y15T49,F,709
5682,CMR,2004,MNCH_ITN,Y0T4,F,1
5683,CMR,2004,MNCH_ITN,Y0T4,M,1
5684,CMR,2004,MNCH_ITN,Y0T4,_T,1
5685,CMR,2004,MNCH_ITNOWN,_T,_T,1
5686,CMR,2004,MNCH_ITNPREG,Y15T49,F,1.5
5687,CMR,2004,MNCH_ABR,Y15T19,F,138.6
5688,CMR,2004,MNCH_ORS,Y0T4,F,14.9
5689,CMR,2004,MNCH_ORS,Y0T4,_T,16.8
5690,CMR,2004,MNCH_ORS,Y0T4,M,18.6
5691,CMR,2004,MNCH_CSEC,_T,_T,2
5692,CMR,2004,MNCH_DIARCARE,Y0T4,M,20.8
5693,CMR,2004,MNCH_DIARCARE,Y0T4,_T,21.4
5694,CMR,2004,MNCH_DIARCARE,Y0T4,F,22.1
5695,CMR,2004,MNCH_BIRTH18,Y20T24,F,33
5696,CMR,2004,MNCH_DEMAND_FP,Y15T49,_T,33.6
5697,CMR,2004,MNCH_PNEUCARE,Y0T4,F,39
5698,CMR,2004,MNCH_PNEUCARE,Y0T4,_T,40
5699,CMR,2004,MNCH_PNEUCARE,Y0T4,M,41
5700,CMR,2004,MNCH_ORTCF,Y0T4,M,42
5701,CMR,2004,MNCH_ORTCF,Y0T4,_T,43
5702,CMR,2004,MNCH_ORTCF,Y0T4,F,45
5703,CMR,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5200
5704,CMR,2004,MNCH_SAB,Y15T49,F,58.9
5705,CMR,2004,MNCH_INSTDEL,_T,_T,59
5706,CMR,2004,MNCH_ANC4,Y15T49,F,60.4
5707,CMR,2004,MNCH_MMR,Y15T49,F,732
5708,CMR,2004,MNCH_ANC1,Y15T49,F,83.3
5709,COD,2004,MNCH_ABR,Y15T19,F,126.8
5710,COD,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,16000
5711,COD,2004,MNCH_MMR,Y15T49,F,661
5712,COG,2004,MNCH_ABR,Y15T19,F,128.8
5713,COG,2004,MNCH_MMR,Y15T49,F,724
5714,COG,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,980
5715,COK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,80.10599
5716,COK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.74741
5717,COK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.38883
5718,COL,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,710
5719,COL,2004,MNCH_ABR,Y15T19,F,80.5
5720,COL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,81.58044
5721,COL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.17171
5722,COL,2004,MNCH_MMR,Y15T49,F,85
5723,COL,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,86.86122
5724,COL,2004,MNCH_SAB,Y15T49,F,95.6
5725,COM,2004,MNCH_MMR,Y15T49,F,414
5726,COM,2004,MNCH_ANC1,Y15T49,F,75
5727,COM,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,90
5728,CPV,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,10
5729,CPV,2004,MNCH_ABR,Y15T19,F,90
5730,CPV,2004,MNCH_MMR,Y15T49,F,91
5731,CRI,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,26
5732,CRI,2004,MNCH_MMR,Y15T49,F,36
5733,CRI,2004,MNCH_ABR,Y15T19,F,69.3
5734,CRI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,78.62813
5735,CRI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.09184
5736,CRI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.74124
5737,CRI,2004,MNCH_ANC1,Y15T49,F,91.7
5738,CRI,2004,MNCH_SAB,Y15T49,F,98.5
5739,CUB,2004,MNCH_ANC1,Y15T49,F,100
5740,CUB,2004,MNCH_MMR,Y15T49,F,40
5741,CUB,2004,MNCH_ABR,Y15T19,F,44.9
5742,CUB,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,53
5743,CUB,2004,MNCH_INSTDEL,_T,_T,99.9
5744,CUB,2004,MNCH_SAB,Y15T49,F,99.9
5745,CYP,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,1
5746,CYP,2004,MNCH_ABR,Y15T19,F,8
5747,CYP,2004,MNCH_MMR,Y15T49,F,9
5748,CYP,2004,MNCH_INSTDEL,_T,_T,95.7
5749,CYP,2004,MNCH_SAB,Y15T49,F,95.7
5750,CZE,2004,MNCH_ABR,Y15T19,F,11.4
5751,CZE,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5
5752,CZE,2004,MNCH_MMR,Y15T49,F,5
5753,CZE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,74.01654
5754,CZE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,77.96414
5755,CZE,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,82.11771
5756,CZE,2004,MNCH_INSTDEL,_T,_T,99.8
5757,CZE,2004,MNCH_SAB,Y15T49,F,99.8
5758,DEU,2004,MNCH_ABR,Y15T19,F,10.9
5759,DEU,2004,MNCH_ANC1,Y15T49,F,100
5760,DEU,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,43
5761,DEU,2004,MNCH_MMR,Y15T49,F,6
5762,DEU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,79.54823
5763,DEU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.54504
5764,DEU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.72737
5765,DEU,2004,MNCH_INSTDEL,_T,_T,98.2
5766,DEU,2004,MNCH_SAB,Y15T49,F,98.2
5767,DJI,2004,MNCH_MMR,Y15T49,F,426
5768,DJI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,82.74415
5769,DJI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,85.94588
5770,DJI,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,89.21955
5771,DJI,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,95
5772,DMA,2004,MNCH_ANC1,Y15T49,F,100
5773,DMA,2004,MNCH_SAB,Y15T49,F,100
5774,DMA,2004,MNCH_ABR,Y15T19,F,47.8
5775,DMA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,82.29052
5776,DMA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.14665
5777,DMA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,86.00278
5778,DNK,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,5
5779,DNK,2004,MNCH_ABR,Y15T19,F,5.8
5780,DNK,2004,MNCH_MMR,Y15T49,F,7
5781,DNK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,80.71996
5782,DNK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.49852
5783,DNK,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,86.44001
5784,DNK,2004,MNCH_SAB,Y15T49,F,98.6
5785,DOM,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,170
5786,DOM,2004,MNCH_MMR,Y15T49,F,81
5787,DOM,2004,MNCH_ABR,Y15T19,F,95
5788,DZA,2004,MNCH_MMR,Y15T49,F,134
5789,DZA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,78.20726
5790,DZA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,84.41898
5791,DZA,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,890
5792,DZA,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,90.89458
5793,ECU,2004,MNCH_CSEC,_T,_T,25.8
5794,ECU,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,300
5795,ECU,2004,MNCH_ANC4,Y15T49,F,57.5
5796,ECU,2004,MNCH_ABR,Y15T19,F,71.8
5797,ECU,2004,MNCH_DEMAND_FP,Y15T49,_T,73.3
5798,ECU,2004,MNCH_INSTDEL,_T,_T,74.1
5799,ECU,2004,MNCH_SAB,Y15T49,F,76.41589546
5800,ECU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,83.03442
5801,ECU,2004,MNCH_ANC1,Y15T49,F,84.2
5802,ECU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,86.31075
5803,ECU,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,89.69845
5804,ECU,2004,MNCH_MMR,Y15T49,F,94
5805,EGY,2004,MNCH_MMR,Y15T49,F,54
5806,EGY,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,81.96308
5807,EGY,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,87.27563
5808,EGY,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,92.86626
5809,EGY,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,990
5810,ERI,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,910
5811,ERI,2004,MNCH_MMR,Y15T49,F,938
5812,ESP,2004,MNCH_ABR,Y15T19,F,10.7
5813,ESP,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,21
5814,ESP,2004,MNCH_MMR,Y15T49,F,5
5815,ESP,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,73.529
5816,ESP,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,78.6199
5817,ESP,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,84.01414
5818,EST,2004,MNCH_MMR,Y15T49,F,18
5819,EST,2004,MNCH_ABR,Y15T19,F,22.6
5820,EST,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,3
5821,EST,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,79.38197
5822,EST,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,83.2543
5823,EST,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,F,87.40075
5824,EST,2004,MNCH_INSTDEL,_T,_T,99.7
5825,EST,2004,MNCH_SAB,Y15T49,F,99.8
5826,ETH,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,28000
5827,ETH,2004,MNCH_SAB,Y15T49,F,6.4
5828,ETH,2004,MNCH_MMR,Y15T49,F,929
5829,FIN,2004,MNCH_ABR,Y15T19,F,10.6
5830,FIN,2004,MNCH_MATERNAL_DEATHS,Y15T49,F,3
5831,FIN,2004,MNCH_MMR,Y15T49,F,5
5832,FIN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,M,73.00964
5833,FIN,2004,MNCH_ADO_INSUFF_PHYS,Y11T17,_T,77.7112
